Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
1229,48,Male,Sunglasses,Accessories,132.87,San Jose,S,Blue,Spring,3.4,Yes,Next Day,No,No,11,Credit Card,Monthly,2023-07-01
1015,50,Female,T-shirt,Clothing,202.68,San Jose,L,Black,Fall,1.9,Yes,Next Day,No,No,47,Credit Card,Every 3 Months,2023-03-07
1024,34,Female,Jacket,Outerwear,136.97,San Antonio,M,Yellow,Spring,4.8,No,Express,Yes,Yes,36,Credit Card,Annually,2023-12-15
1351,43,Female,Hat,Accessories,203.99,San Jose,L,Grey,Fall,4.7,No,Standard,Yes,Yes,15,Cash,Every 3 Months,2023-03-05
1932,54,Male,Jacket,Outerwear,23.69,Los Angeles,S,Brown,Fall,3.2,Yes,Standard,No,No,31,PayPal,Bi-Weekly,2023-09-18
2265,44,Female,Scarf,Accessories,258.0,Chicago,M,Brown,Spring,4.3,No,Standard,No,No,22,Credit Card,Weekly,2023-02-23
1812,25,Male,Backpack,Accessories,212.41,Houston,M,Red,Summer,4.7,No,Express,No,No,27,Debit Card,Weekly,2023-06-05
1691,55,Female,Sneakers,Shoes,268.81,Phoenix,XL,Brown,Fall,1.8,No,Standard,No,No,25,Apple Pay,Every 3 Months,2023-10-18
1854,56,Female,Sweater,Clothing,186.86,Chicago,M,Yellow,Fall,4.0,Yes,Standard,No,No,31,Cash,Bi-Weekly,2023-04-15
2358,49,Female,Belt,Accessories,35.5,San Jose,M,Red,Summer,4.5,No,Standard,No,No,6,Apple Pay,Bi-Weekly,2023-07-16
1706,33,Female,Sunglasses,Accessories,185.03,Dallas,S,Brown,Spring,2.7,Yes,Express,Yes,Yes,35,Cash,Every 3 Months,2023-09-15
1268,45,Male,Shorts,Clothing,53.47,Los Angeles,L,Black,Winter,1.8,No,Standard,No,No,16,Cash,Every 3 Months,2023-05-18
2488,61,Female,Scarf,Accessories,272.44,Los Angeles,XL,Yellow,Fall,4.5,Yes,Express,No,No,25,PayPal,Bi-Weekly,2023-12-25
1468,47,Female,Scarf,Accessories,164.14,Dallas,XL,Yellow,Summer,3.6,Yes,Express,Yes,Yes,29,Credit Card,Annually,2023-01-18
1160,23,Female,Shorts,Clothing,140.37,Houston,M,Black,Spring,1.8,No,Standard,Yes,Yes,9,Cash,Annually,2023-10-03
2050,66,Female,Dress,Clothing,28.24,San Diego,XL,Red,Summer,5.0,No,Express,No,No,34,PayPal,Monthly,2023-10-04
1983,60,Female,Dress,Clothing,282.53,Philadelphia,L,Black,Fall,2.6,No,Standard,No,No,21,Cash,Every 3 Months,2023-11-07
1577,64,Female,Sneakers,Shoes,231.12,Chicago,XL,White,Spring,2.6,Yes,Express,Yes,Yes,9,Cash,Annually,2023-09-16
1810,26,Female,Sweater,Clothing,107.16,Dallas,XL,Black,Winter,4.9,No,Store Pickup,No,No,28,Apple Pay,Every 3 Months,2023-06-07
2046,67,Female,Hat,Accessories,277.89,New York,M,Grey,Fall,3.3,No,Store Pickup,No,No,15,Apple Pay,Every 3 Months,2023-04-30
2413,34,Male,Scarf,Accessories,79.68,Chicago,M,Yellow,Summer,4.9,Yes,Standard,No,No,37,PayPal,Monthly,2023-09-16
1597,51,Female,Sneakers,Shoes,181.06,New York,M,White,Summer,4.8,No,Store Pickup,Yes,Yes,28,Credit Card,Every 3 Months,2023-04-20
1190,28,Female,Jacket,Outerwear,282.89,San Diego,XL,Yellow,Spring,1.3,No,Express,No,No,39,Cash,Monthly,2023-10-01
1146,26,Male,Jacket,Outerwear,107.88,Dallas,L,Grey,Winter,1.1,No,Express,Yes,Yes,28,Credit Card,Monthly,2023-01-26
2102,34,Male,Jacket,Outerwear,189.48,Houston,S,Black,Summer,2.8,Yes,Express,No,No,15,Credit Card,Weekly,2023-08-24
2314,41,Female,Sweater,Clothing,110.39,Chicago,S,Black,Winter,1.6,No,Store Pickup,No,No,2,Debit Card,Bi-Weekly,2023-02-01
1909,45,Female,Backpack,Accessories,126.97,San Jose,L,Green,Summer,1.4,Yes,Express,Yes,Yes,5,Debit Card,Monthly,2023-02-27
2379,26,Female,Hat,Accessories,264.82,San Antonio,L,Brown,Summer,3.3,No,Express,No,No,7,PayPal,Annually,2023-04-20
1019,67,Male,Dress,Clothing,274.36,Houston,S,Black,Spring,2.4,No,Next Day,No,No,19,Cash,Weekly,2023-03-04
1024,44,Male,T-shirt,Clothing,63.37,Dallas,L,Brown,Fall,2.4,Yes,Standard,No,No,8,Apple Pay,Monthly,2023-04-24
1947,28,Female,Backpack,Accessories,195.17,Los Angeles,M,White,Spring,2.7,Yes,Express,Yes,Yes,27,Credit Card,Every 3 Months,2023-04-04
1561,60,Female,T-shirt,Clothing,252.2,San Antonio,M,Black,Spring,2.9,Yes,Store Pickup,No,No,12,Apple Pay,Every 3 Months,2023-12-22
1497,64,Female,Jacket,Outerwear,175.54,San Jose,S,Brown,Fall,4.9,No,Store Pickup,No,No,6,Debit Card,Annually,2023-07-09
2493,58,Female,Belt,Accessories,93.16,Phoenix,S,Grey,Summer,4.2,Yes,Next Day,No,No,26,Credit Card,Annually,2023-04-03
2010,57,Male,Sneakers,Shoes,282.88,Houston,M,Grey,Fall,1.7,Yes,Store Pickup,No,No,47,Cash,Weekly,2023-07-06
2069,48,Female,Sneakers,Shoes,97.0,Philadelphia,M,Blue,Winter,2.1,No,Store Pickup,Yes,Yes,47,Apple Pay,Every 3 Months,2023-11-20
1176,31,Female,Sunglasses,Accessories,127.68,Houston,M,Brown,Spring,1.8,Yes,Next Day,Yes,Yes,3,Apple Pay,Monthly,2023-11-01
2018,44,Male,Scarf,Accessories,74.37,San Diego,L,Grey,Fall,1.5,No,Express,No,No,41,PayPal,Annually,2023-04-16
2199,67,Female,Sunglasses,Accessories,163.98,Philadelphia,L,Yellow,Summer,4.6,No,Standard,Yes,Yes,16,Apple Pay,Annually,2023-08-20
2435,21,Female,Sweater,Clothing,294.78,Phoenix,XL,Yellow,Winter,4.8,Yes,Store Pickup,No,No,24,PayPal,Weekly,2023-12-22
2420,68,Female,Sunglasses,Accessories,97.12,San Antonio,S,Red,Winter,3.1,Yes,Store Pickup,No,No,42,Debit Card,Annually,2023-05-30
1861,59,Female,Hat,Accessories,173.7,San Antonio,S,Grey,Summer,3.2,Yes,Express,No,No,47,Debit Card,Monthly,2023-05-31
1018,29,Female,Sunglasses,Accessories,241.87,Houston,M,Black,Summer,3.3,No,Store Pickup,Yes,Yes,18,Credit Card,Bi-Weekly,2023-11-04
1845,34,Female,Scarf,Accessories,155.04,Dallas,L,Red,Spring,4.0,No,Standard,Yes,Yes,32,Apple Pay,Every 3 Months,2023-07-13
2307,44,Male,Shorts,Clothing,126.75,New York,M,Blue,Summer,1.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,2023-01-26
1052,42,Female,Dress,Clothing,131.27,San Diego,XL,Yellow,Summer,4.4,No,Next Day,Yes,Yes,49,Credit Card,Monthly,2023-03-23
1935,67,Male,Shorts,Clothing,65.08,Houston,M,Blue,Fall,1.9,No,Store Pickup,Yes,Yes,42,Apple Pay,Bi-Weekly,2023-10-18
1019,54,Male,Shorts,Clothing,26.56,Philadelphia,S,Yellow,Summer,1.8,Yes,Store Pickup,Yes,Yes,36,PayPal,Monthly,2023-11-18
1859,30,Male,Belt,Accessories,173.96,Phoenix,XL,Black,Summer,1.4,No,Standard,No,No,18,PayPal,Weekly,2023-08-13
1916,34,Female,Belt,Accessories,270.73,Chicago,M,Blue,Fall,4.8,No,Standard,No,No,43,Credit Card,Weekly,2023-06-19
1359,25,Female,Jacket,Outerwear,102.61,New York,L,Black,Winter,3.4,Yes,Store Pickup,No,No,35,Debit Card,Bi-Weekly,2023-09-19
2476,59,Female,Sunglasses,Accessories,296.5,San Diego,L,Blue,Summer,1.8,No,Store Pickup,Yes,Yes,42,Apple Pay,Annually,2023-05-14
2032,43,Female,Shorts,Clothing,297.14,Dallas,XL,Yellow,Winter,1.8,No,Standard,No,No,14,Apple Pay,Monthly,2023-12-14
1904,22,Male,Shorts,Clothing,90.87,Los Angeles,XL,Black,Fall,3.9,Yes,Store Pickup,Yes,Yes,42,Apple Pay,Every 3 Months,2023-01-22
2497,28,Male,Scarf,Accessories,249.11,New York,S,Black,Winter,3.8,No,Express,Yes,Yes,36,Cash,Bi-Weekly,2023-01-14
1892,27,Male,Belt,Accessories,113.87,Chicago,L,Yellow,Winter,2.5,Yes,Store Pickup,Yes,Yes,47,PayPal,Weekly,2023-04-02
1658,56,Female,Dress,Clothing,237.98,San Diego,XL,Grey,Winter,3.2,No,Express,No,No,37,Debit Card,Weekly,2023-11-03
1394,38,Male,Sweater,Clothing,136.33,San Jose,XL,Blue,Summer,2.0,No,Express,Yes,Yes,48,Credit Card,Every 3 Months,2023-07-08
2214,26,Female,Jeans,Clothing,262.64,Chicago,M,Brown,Summer,1.3,No,Next Day,Yes,Yes,23,Debit Card,Weekly,2023-12-26
2110,62,Female,Belt,Accessories,258.7,Dallas,XL,White,Summer,2.9,Yes,Standard,No,No,37,Cash,Annually,2023-08-09
2217,54,Male,Scarf,Accessories,172.89,Los Angeles,M,Black,Winter,4.7,No,Store Pickup,No,No,36,Apple Pay,Every 3 Months,2023-12-28
1988,30,Male,Shorts,Clothing,45.69,San Antonio,XL,White,Fall,1.8,No,Store Pickup,No,No,18,PayPal,Bi-Weekly,2023-08-06
1001,46,Male,Sneakers,Shoes,115.84,San Jose,XL,Red,Winter,3.4,No,Store Pickup,No,No,3,Apple Pay,Monthly,2023-05-11
1653,68,Female,Sneakers,Shoes,50.5,Houston,XL,Grey,Winter,2.4,No,Standard,No,No,21,Debit Card,Bi-Weekly,2023-01-05
2004,26,Male,Belt,Accessories,36.53,New York,S,Blue,Winter,3.5,No,Express,No,No,50,Debit Card,Annually,2023-04-06
2340,39,Female,Jacket,Outerwear,66.9,San Diego,M,Blue,Summer,1.8,Yes,Express,Yes,Yes,1,PayPal,Monthly,2023-08-18
1438,61,Male,Jacket,Outerwear,137.39,Los Angeles,S,White,Spring,2.4,No,Standard,No,No,10,Credit Card,Every 3 Months,2023-06-06
1040,63,Female,Backpack,Accessories,47.1,Philadelphia,S,White,Spring,4.8,No,Store Pickup,Yes,Yes,39,Credit Card,Weekly,2023-01-31
2422,67,Female,Dress,Clothing,145.82,Dallas,L,White,Winter,3.0,No,Express,No,No,36,Apple Pay,Monthly,2023-06-04
2251,50,Female,Hat,Accessories,101.31,Phoenix,M,Green,Winter,3.8,No,Store Pickup,Yes,Yes,4,Apple Pay,Weekly,2023-06-26
1262,55,Male,Sunglasses,Accessories,182.64,Phoenix,S,Brown,Winter,4.9,No,Next Day,No,No,3,PayPal,Monthly,2023-11-05
1830,34,Male,Scarf,Accessories,247.69,New York,L,Yellow,Summer,1.8,No,Standard,No,No,27,Apple Pay,Weekly,2023-11-11
1844,34,Female,Sweater,Clothing,22.39,San Diego,S,Yellow,Winter,4.6,No,Store Pickup,No,No,44,Credit Card,Bi-Weekly,2023-11-16
2472,25,Male,Jeans,Clothing,120.25,Philadelphia,M,Red,Summer,3.1,Yes,Express,Yes,Yes,0,Credit Card,Annually,2023-05-12
1453,31,Male,Backpack,Accessories,147.95,San Antonio,XL,Brown,Fall,3.0,Yes,Next Day,Yes,Yes,41,PayPal,Weekly,2023-08-02
2456,58,Female,Hat,Accessories,294.19,Philadelphia,M,Brown,Summer,3.1,Yes,Express,No,No,20,Debit Card,Bi-Weekly,2023-06-28
2299,49,Male,Hat,Accessories,177.36,Houston,M,Grey,Summer,3.6,No,Standard,Yes,Yes,20,Cash,Annually,2023-11-27
1333,34,Female,Hat,Accessories,254.62,New York,XL,Red,Fall,3.9,No,Next Day,Yes,Yes,30,Apple Pay,Weekly,2023-02-21
1814,47,Female,Dress,Clothing,29.55,Houston,L,White,Winter,2.0,Yes,Store Pickup,No,No,7,Credit Card,Monthly,2023-12-24
1385,70,Female,Belt,Accessories,134.59,Philadelphia,S,Blue,Fall,2.6,No,Standard,No,No,38,PayPal,Monthly,2023-09-17
1314,25,Male,Dress,Clothing,256.09,Phoenix,S,White,Summer,4.1,No,Store Pickup,No,No,27,Credit Card,Every 3 Months,2023-03-19
1203,66,Male,Sneakers,Shoes,163.85,Los Angeles,L,White,Winter,4.9,No,Store Pickup,No,No,11,Apple Pay,Annually,2023-07-13
1983,57,Male,Jeans,Clothing,50.06,New York,S,Blue,Winter,4.8,No,Standard,No,No,18,Apple Pay,Weekly,2023-11-16
2030,36,Female,Jacket,Outerwear,282.28,Philadelphia,XL,Grey,Summer,1.1,Yes,Express,Yes,Yes,44,Credit Card,Bi-Weekly,2023-04-12
1301,19,Male,Backpack,Accessories,203.81,New York,M,Green,Summer,1.0,Yes,Standard,No,No,14,Debit Card,Annually,2023-04-24
1106,58,Female,Jacket,Outerwear,270.83,Philadelphia,L,Grey,Winter,2.1,Yes,Store Pickup,Yes,Yes,5,PayPal,Weekly,2023-04-15
1031,43,Female,Belt,Accessories,121.73,Los Angeles,S,White,Fall,2.4,No,Next Day,No,No,34,PayPal,Every 3 Months,2023-09-13
1707,36,Female,T-shirt,Clothing,75.11,Dallas,L,Grey,Winter,1.2,Yes,Store Pickup,Yes,Yes,19,Credit Card,Bi-Weekly,2023-07-29
2118,46,Male,Backpack,Accessories,211.09,Phoenix,L,Green,Winter,2.8,No,Express,No,No,33,Apple Pay,Monthly,2023-03-21
1697,26,Male,Belt,Accessories,228.28,Phoenix,L,Red,Fall,1.0,Yes,Store Pickup,Yes,Yes,5,Apple Pay,Monthly,2023-09-08
1959,59,Female,Jeans,Clothing,41.89,Philadelphia,L,Red,Winter,1.4,Yes,Standard,Yes,Yes,45,Credit Card,Monthly,2023-05-11
2081,47,Male,Dress,Clothing,157.69,Philadelphia,M,Blue,Summer,1.6,Yes,Express,No,No,45,Cash,Annually,2023-11-24
1796,18,Male,Hat,Accessories,196.3,Phoenix,S,Blue,Fall,2.8,No,Store Pickup,No,No,8,PayPal,Bi-Weekly,2023-12-17
1407,39,Female,Hat,Accessories,268.32,Houston,S,White,Spring,3.9,Yes,Standard,Yes,Yes,29,Debit Card,Annually,2023-07-10
1056,21,Male,Sneakers,Shoes,119.82,Philadelphia,L,White,Spring,1.7,No,Next Day,Yes,Yes,2,Cash,Every 3 Months,2023-09-21
1754,31,Female,Jacket,Outerwear,147.52,Philadelphia,L,White,Summer,3.9,No,Store Pickup,Yes,Yes,39,Debit Card,Bi-Weekly,2023-08-09
1907,59,Male,Belt,Accessories,102.15,San Jose,L,Grey,Fall,3.3,Yes,Next Day,Yes,Yes,43,Apple Pay,Monthly,2023-04-06
1120,68,Female,Belt,Accessories,283.5,Los Angeles,S,Brown,Winter,4.6,No,Express,No,No,47,Credit Card,Monthly,2023-05-04
1484,46,Female,Shorts,Clothing,256.59,Houston,M,White,Winter,3.9,No,Express,No,No,19,Credit Card,Annually,2023-06-29
1222,54,Female,Scarf,Accessories,298.47,New York,M,Brown,Spring,1.1,No,Next Day,No,No,31,Credit Card,Weekly,2023-01-12
1925,53,Male,Backpack,Accessories,283.37,Los Angeles,L,Yellow,Summer,4.2,No,Standard,No,No,10,Cash,Annually,2023-09-25
2156,23,Female,Jacket,Outerwear,51.42,Phoenix,M,Yellow,Spring,3.0,Yes,Next Day,No,No,36,Credit Card,Bi-Weekly,2023-04-08
2323,66,Female,Jacket,Outerwear,157.58,San Jose,XL,Red,Spring,3.4,No,Standard,Yes,Yes,22,Cash,Every 3 Months,2023-02-28
1875,46,Male,T-shirt,Clothing,211.72,Phoenix,XL,Red,Winter,4.5,No,Next Day,No,No,30,Apple Pay,Annually,2023-11-02
2094,56,Female,Hat,Accessories,105.19,New York,S,White,Winter,1.4,No,Next Day,No,No,39,PayPal,Monthly,2023-07-28
1251,23,Male,T-shirt,Clothing,126.49,New York,S,Grey,Fall,4.1,No,Express,Yes,Yes,41,Credit Card,Every 3 Months,2023-04-29
1098,52,Male,Dress,Clothing,90.0,Philadelphia,S,Blue,Spring,3.5,No,Express,Yes,Yes,38,Debit Card,Bi-Weekly,2023-06-20
1419,47,Female,Scarf,Accessories,184.39,Philadelphia,M,Brown,Winter,3.9,No,Standard,No,No,21,Debit Card,Monthly,2023-05-04
2137,27,Female,Jeans,Clothing,171.88,Phoenix,XL,Yellow,Fall,2.0,Yes,Standard,Yes,Yes,26,Apple Pay,Annually,2023-08-22
1829,44,Male,Sweater,Clothing,131.94,Dallas,XL,Red,Winter,3.9,No,Store Pickup,No,No,6,Credit Card,Monthly,2023-03-17
2322,37,Female,Hat,Accessories,160.71,Los Angeles,S,Blue,Fall,1.2,No,Standard,Yes,Yes,48,Cash,Bi-Weekly,2023-11-19
1810,64,Male,Jacket,Outerwear,160.37,Chicago,S,Blue,Spring,2.2,No,Store Pickup,No,No,9,Credit Card,Bi-Weekly,2023-01-17
2147,26,Female,Jacket,Outerwear,182.39,Phoenix,M,Black,Winter,4.7,No,Express,Yes,Yes,34,Cash,Annually,2023-08-01
2389,64,Male,Dress,Clothing,111.97,New York,L,Green,Summer,2.9,Yes,Express,No,No,41,Apple Pay,Bi-Weekly,2023-05-11
1822,50,Female,Scarf,Accessories,71.31,Chicago,M,Brown,Winter,1.5,No,Next Day,Yes,Yes,2,Cash,Monthly,2023-08-03
1563,53,Male,T-shirt,Clothing,88.61,Chicago,S,Yellow,Fall,3.2,Yes,Express,No,No,25,Apple Pay,Bi-Weekly,2023-07-01
1223,50,Male,Hat,Accessories,66.97,Philadelphia,M,Brown,Summer,2.8,No,Next Day,Yes,Yes,17,Credit Card,Every 3 Months,2023-04-25
1543,30,Female,Sneakers,Shoes,285.82,Dallas,XL,Grey,Summer,3.1,Yes,Store Pickup,No,No,50,PayPal,Annually,2023-05-28
1118,53,Female,Jacket,Outerwear,289.93,Los Angeles,M,Yellow,Fall,3.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly,2023-12-12
1469,46,Male,Shorts,Clothing,251.81,Phoenix,L,Grey,Spring,1.9,No,Next Day,No,No,34,Credit Card,Annually,2023-01-13
1485,49,Female,Jacket,Outerwear,118.68,Los Angeles,XL,Yellow,Summer,1.1,No,Store Pickup,No,No,33,Apple Pay,Every 3 Months,2023-05-10
2078,70,Female,Scarf,Accessories,227.25,New York,L,White,Spring,3.0,No,Next Day,No,No,0,Cash,Bi-Weekly,2023-04-02
1626,48,Female,Sneakers,Shoes,90.35,Philadelphia,L,Grey,Fall,4.7,No,Standard,No,No,2,PayPal,Monthly,2023-03-16
1795,34,Female,Sunglasses,Accessories,77.81,Phoenix,M,Brown,Winter,3.6,No,Express,No,No,29,Debit Card,Bi-Weekly,2023-11-15
2036,45,Female,Sneakers,Shoes,276.45,Los Angeles,S,Grey,Spring,2.4,No,Next Day,No,No,27,PayPal,Every 3 Months,2023-11-25
2017,48,Female,Sneakers,Shoes,261.85,New York,XL,Yellow,Winter,3.6,No,Store Pickup,No,No,21,Cash,Every 3 Months,2023-03-10
1458,40,Male,Sweater,Clothing,166.56,San Antonio,XL,Black,Spring,3.9,No,Next Day,No,No,22,Cash,Bi-Weekly,2023-11-17
2081,52,Male,Sneakers,Shoes,103.12,Chicago,M,Yellow,Summer,3.2,No,Express,No,No,33,Debit Card,Every 3 Months,2023-10-09
1180,44,Female,Backpack,Accessories,224.7,Phoenix,M,Red,Winter,4.9,No,Store Pickup,No,No,46,Credit Card,Bi-Weekly,2023-01-18
1218,26,Female,Scarf,Accessories,295.22,Chicago,M,Grey,Summer,4.9,No,Standard,No,No,23,Credit Card,Weekly,2023-11-01
2085,70,Female,Scarf,Accessories,95.54,San Jose,XL,Brown,Fall,1.7,Yes,Next Day,No,No,37,Cash,Every 3 Months,2023-09-25
2068,56,Male,Sneakers,Shoes,297.99,Houston,L,Yellow,Summer,4.1,No,Express,No,No,44,Debit Card,Annually,2023-08-18
1885,45,Male,Shorts,Clothing,178.18,San Diego,M,Green,Spring,4.0,No,Next Day,No,No,24,Debit Card,Monthly,2023-03-14
2454,68,Female,Backpack,Accessories,249.2,San Jose,L,Black,Spring,2.7,No,Next Day,Yes,Yes,2,Apple Pay,Monthly,2023-12-09
1759,39,Female,Shorts,Clothing,117.11,San Antonio,M,Brown,Winter,2.0,No,Express,No,No,35,Debit Card,Monthly,2023-07-30
1415,22,Female,Shorts,Clothing,233.52,San Diego,L,Grey,Spring,2.8,No,Store Pickup,No,No,6,PayPal,Weekly,2023-08-25
1512,44,Female,Scarf,Accessories,127.19,San Antonio,S,White,Fall,2.4,No,Standard,Yes,Yes,40,Debit Card,Weekly,2023-03-21
1091,70,Male,Hat,Accessories,109.65,New York,S,Red,Winter,4.7,Yes,Store Pickup,Yes,Yes,7,Apple Pay,Annually,2023-08-27
2206,69,Female,Sneakers,Shoes,38.82,Dallas,M,Blue,Winter,4.7,No,Store Pickup,No,No,48,Credit Card,Weekly,2023-11-11
1263,43,Female,Sweater,Clothing,206.17,Dallas,L,Brown,Fall,1.1,No,Next Day,No,No,20,Credit Card,Monthly,2023-09-24
2374,33,Male,Scarf,Accessories,274.3,Philadelphia,XL,Red,Summer,2.1,No,Express,No,No,25,Apple Pay,Weekly,2023-07-02
1335,66,Female,T-shirt,Clothing,192.62,Philadelphia,XL,White,Summer,5.0,Yes,Next Day,No,No,42,Credit Card,Weekly,2023-10-02
2151,49,Male,Belt,Accessories,87.2,Houston,L,Green,Summer,3.3,No,Next Day,No,No,40,Debit Card,Monthly,2023-02-27
1898,69,Male,Sweater,Clothing,293.58,Phoenix,S,Grey,Summer,3.7,No,Express,Yes,Yes,23,Credit Card,Weekly,2023-12-28
2317,65,Male,Shorts,Clothing,202.25,San Antonio,L,Grey,Summer,3.8,No,Standard,No,No,9,Credit Card,Monthly,2023-08-13
1843,22,Male,Sweater,Clothing,74.69,Houston,S,Brown,Winter,2.3,No,Next Day,Yes,Yes,33,Credit Card,Every 3 Months,2023-09-25
1214,37,Male,Jeans,Clothing,44.36,Los Angeles,M,Red,Fall,2.7,No,Standard,Yes,Yes,31,Debit Card,Bi-Weekly,2023-07-23
2299,60,Female,Sneakers,Shoes,33.23,San Diego,M,Yellow,Fall,1.4,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly,2023-07-22
1582,47,Female,Shorts,Clothing,218.16,Philadelphia,S,Yellow,Spring,2.2,No,Express,Yes,Yes,8,PayPal,Monthly,2023-07-11
1931,38,Female,Hat,Accessories,199.4,San Antonio,L,Grey,Summer,1.8,No,Next Day,No,No,18,PayPal,Annually,2023-03-10
2419,52,Male,Jacket,Outerwear,72.5,Phoenix,L,Yellow,Fall,2.0,No,Standard,Yes,Yes,6,Credit Card,Weekly,2023-02-15
1674,52,Female,Sweater,Clothing,29.75,Houston,L,Brown,Summer,3.6,No,Next Day,No,No,1,PayPal,Every 3 Months,2023-11-04
1535,25,Female,Sneakers,Shoes,116.9,Phoenix,XL,Blue,Winter,2.5,Yes,Next Day,No,No,17,Apple Pay,Monthly,2023-11-08
1576,56,Female,Sunglasses,Accessories,212.79,Houston,S,Blue,Spring,4.2,No,Store Pickup,Yes,Yes,39,Debit Card,Annually,2023-02-21
1871,43,Female,Jeans,Clothing,296.93,Los Angeles,M,Brown,Summer,2.6,Yes,Next Day,Yes,Yes,12,Credit Card,Annually,2023-05-28
1131,24,Male,Shorts,Clothing,54.52,New York,M,Yellow,Winter,2.2,No,Next Day,No,No,36,Apple Pay,Weekly,2023-02-17
1174,38,Female,Jeans,Clothing,178.89,Dallas,S,Yellow,Winter,4.1,No,Express,No,No,28,Credit Card,Monthly,2023-02-21
2138,19,Male,Jacket,Outerwear,240.13,Houston,S,Brown,Winter,4.5,Yes,Standard,Yes,Yes,44,Credit Card,Weekly,2023-05-19
1089,61,Female,Dress,Clothing,60.92,Dallas,XL,Black,Summer,2.3,Yes,Next Day,Yes,Yes,37,PayPal,Every 3 Months,2023-12-08
1745,50,Female,Jacket,Outerwear,51.45,Dallas,XL,Brown,Spring,3.9,No,Standard,Yes,Yes,22,Credit Card,Monthly,2023-04-09
2027,41,Female,Dress,Clothing,286.01,New York,L,Red,Summer,4.5,No,Express,Yes,Yes,31,PayPal,Weekly,2023-12-13
1652,64,Female,Dress,Clothing,270.56,San Antonio,S,Red,Fall,1.0,Yes,Next Day,Yes,Yes,13,Credit Card,Annually,2023-09-06
2341,53,Female,Shorts,Clothing,219.36,San Jose,S,Blue,Fall,4.4,Yes,Standard,Yes,Yes,45,Apple Pay,Every 3 Months,2023-07-01
1685,38,Male,Sneakers,Shoes,101.91,San Jose,XL,Grey,Spring,2.0,No,Next Day,Yes,Yes,22,Apple Pay,Every 3 Months,2023-09-16
1361,67,Female,T-shirt,Clothing,83.66,New York,S,Yellow,Summer,2.9,Yes,Store Pickup,No,No,19,Apple Pay,Monthly,2023-04-29
1215,35,Male,Sunglasses,Accessories,286.01,San Diego,L,Grey,Winter,2.1,No,Express,No,No,26,Cash,Monthly,2023-05-31
1850,53,Male,Hat,Accessories,253.44,Phoenix,L,Brown,Spring,2.6,Yes,Standard,No,No,2,Debit Card,Monthly,2023-09-17
1423,45,Male,Jeans,Clothing,276.05,San Diego,L,White,Summer,2.0,No,Next Day,Yes,Yes,16,Apple Pay,Monthly,2023-11-11
2334,52,Male,Hat,Accessories,48.7,Phoenix,M,Blue,Spring,2.3,Yes,Standard,No,No,30,Apple Pay,Weekly,2023-12-13
1394,68,Male,Dress,Clothing,101.54,Los Angeles,M,White,Spring,1.9,No,Store Pickup,No,No,5,PayPal,Every 3 Months,2023-08-23
1843,27,Male,Hat,Accessories,227.61,San Diego,M,Green,Summer,4.4,No,Express,Yes,Yes,4,Apple Pay,Bi-Weekly,2023-04-04
1573,38,Female,Shorts,Clothing,171.44,Philadelphia,M,Green,Winter,2.5,No,Next Day,Yes,Yes,30,Cash,Weekly,2023-12-03
1100,53,Female,Sweater,Clothing,97.79,Dallas,XL,Red,Spring,2.0,No,Standard,Yes,Yes,4,Cash,Weekly,2023-08-20
1593,51,Male,Jacket,Outerwear,138.74,Houston,XL,Red,Summer,1.3,No,Express,No,No,25,Cash,Annually,2023-03-24
2180,52,Male,Hat,Accessories,173.23,Philadelphia,L,Yellow,Winter,1.9,No,Store Pickup,No,No,31,Apple Pay,Weekly,2023-06-05
1397,27,Male,Shorts,Clothing,196.27,San Diego,S,Red,Fall,2.0,Yes,Next Day,Yes,Yes,34,Credit Card,Monthly,2023-07-28
1475,40,Male,Sweater,Clothing,246.26,Phoenix,S,Grey,Summer,2.4,No,Express,Yes,Yes,31,Cash,Annually,2023-04-19
1008,61,Male,Scarf,Accessories,141.18,San Jose,S,Yellow,Summer,1.3,No,Next Day,Yes,Yes,27,Cash,Annually,2023-08-11
1491,20,Male,Dress,Clothing,24.92,San Antonio,L,Green,Fall,2.9,No,Express,Yes,Yes,5,Debit Card,Monthly,2023-08-16
1042,66,Female,Backpack,Accessories,203.01,San Jose,XL,Yellow,Spring,1.1,No,Express,No,No,32,Apple Pay,Monthly,2023-08-22
2097,64,Female,Jeans,Clothing,131.17,Los Angeles,S,White,Fall,1.3,No,Next Day,No,No,17,Cash,Bi-Weekly,2023-05-02
1315,57,Female,Shorts,Clothing,66.12,Phoenix,S,Red,Fall,1.9,No,Express,No,No,7,Apple Pay,Monthly,2023-07-06
1904,54,Female,Sweater,Clothing,181.57,Chicago,L,White,Winter,2.9,No,Express,Yes,Yes,48,Cash,Annually,2023-04-18
1513,53,Male,Sunglasses,Accessories,206.65,Chicago,L,Blue,Spring,1.7,No,Next Day,No,No,11,Apple Pay,Weekly,2023-08-06
